id,source,rating,text
41558,Foursquare,5,Have a drink on the toilet. The old prison cell rooms in the bar include a (non-functional) water closet.
41558,Foursquare,9,"The hot water in the shower sometimes goes super-hot, then chilly, then normal - a bit of a dance. We joke about it being ""Victorian pipes"""
41558,Foursquare,8,"The bar here has a mean cocktail list – it’s an ideal spot for a cocktail break after shopping, and being on the edge of Soho it's the perfect place to kick off an evening on the scene."
41558,Foursquare,10,Great for meetings in the converted jail cells!
41558,Foursquare,1,"Great locations, great atmosphere. Love the cocktails and the bedrooms are very cosy to provide for a a good night sleep."
41558,Foursquare,8,"Original prison cells provide private booths in the bar, a nice bar on the roof terrace too. Its private screening room is very comfy, often used by The Telegraph Film Club."
41558,Foursquare,7,Opposite Carnaby Street and Liberty's and next door to The Palladium's stage door.
41558,Foursquare,5,Yes indeed the chocolate chip cookie was amazing.  I would like to check on every day for one.
41624,Foursquare,4,"Best Guinness around, hats off!"
41624,Foursquare,8,"free jukebox and a pool table, what more could you ask for in a pub? stupid hipsters to laugh at? yep it's got them too, quality entertainment."
41706,Foursquare,3,They like to overbook! Don't let them move you!
41706,Foursquare,10,Be assertive with service staff at breakfast.
41706,Foursquare,9,"Nice, spacious rooms and very friendly staff. Very convenient for Heathrow airport but also for central London as it's very close to the Piccadilly line"
41752,Foursquare,5,The water is lovely.
41752,Foursquare,5,"A pleasant place to idle away a summers day. Be careful of locals though, they often push cyclists in canal as part of class war"
41886,Foursquare,2,The lounge in the basement. Pretty relaxing.
41886,Foursquare,6,"Underground station just 200 yards away, very convenient"
41886,Foursquare,8,Finally a stylish and modern Marriott!
41886,Foursquare,3,GREAT rooms! View on London Eye!
41886,Foursquare,1,having quiet Saturday in with Mr. B
41886,Foursquare,7,Breakfast here is really disappointing...
41886,Foursquare,3,"Avoid room 104 if you need a quiet night: hot water pipes will make that impossible. Breakfasy was very plain. Beautiful rooms though, great rainshower."
41886,Foursquare,10,"If you're lost, look door Duke street in order to find this place. Not Grosvenor Square!"
41886,Foursquare,7,"Nice and modern rooms, very good services, average food"
41924,Foursquare,9,Good hostel just make sure to shower in low demand times if you expect any hot water
41924,Foursquare,6,Good hostel. Remember to listen to the musics. They have the bests playlists ;)
41968,Foursquare,3,"get room at 3rd floor.. much much better than the 1st one, covered in dust with old furnishing.  rooms in 3rd floor r d best."
41968,Foursquare,5,"nice stuff, but no airconditioning at all."
42013,Foursquare,7,Do not go here! Find something better
42060,Foursquare,9,early summer sunsets
42060,Foursquare,10,Great place for spotting boys in speedos!!!
42060,Foursquare,10,"love this place, great view too!!"
42060,Foursquare,1,fantastic view of london
42060,Foursquare,3,Leave the speedoes at home
42060,Foursquare,4,Its just great!
42060,Foursquare,3,Indian Swizzle. ...bring it on.
42060,Foursquare,10,Clothing optional on the 3rd Tuesday of each month.
42072,Foursquare,3,Very nice apartments. With all the basics.
42171,Foursquare,1,"The place is a bit hidden. Once you reach the place (with a Malaysian flag hanging outside), search for a staircase on its right that leads downstairs to the basement. That's where the canteen is"
42171,Foursquare,7,Place to stay for Malaysian when in London~
42171,Foursquare,7,"Check in time is from 2pm to 6pm,i'm afraid they don't allow any check in later or earlier than that"
42171,Foursquare,9,Low price and u can eat the malaysian food here but its so expensive
42171,Foursquare,7,"If you see Asians walking about and circling around, they're likely lost trying to find the Malaysian Hall :)"
42289,Foursquare,2,Cash point under the down escalator
42289,Foursquare,3,"Toilets on the 2nd floor, one level up from the cinema."
42289,Foursquare,10,Nursery (gymboree) on the 2nd floor next to the gym
42289,Foursquare,8,"On the ground floor there is a convenient store with cheaper sweets, popcorn and icecream if you are planning to go to the cinema."
42289,Foursquare,9,The cash machine underneath the stairs is gone. Closest one is outside near lloyds.
42289,Foursquare,10,One for the girls - try out threading bar at the entrance - only £3! Great service and your eyebrows will be in great shape :)
42289,Foursquare,10,Ask has better food than Prezzo.
42289,Foursquare,7,Don't take photos they really don't like it
42289,Foursquare,10,great place to shop and watch a film
42289,Foursquare,1,Wilkinson is inside next to Boots! Spacious!!
42301,Foursquare,4,RAF Northolt was the home of the 303 squadron during the Battle of Britain. You can play a cool 303 game online @ www.303squadrongame.com.
42301,Foursquare,4,Spitfire!
42301,Foursquare,9,Look out for the Spitfire!
42301,Foursquare,4,"This aerodrome was used as a stand-in for 'Blue Grass Airfield, Kentucky', where Bond flies from and is hijacked by Auric and Pussy Galore in Goldfinger (1964)"
42301,Foursquare,5,"RAF Oakley was used in Octopussy (1983) as the Latin-American airfield which James Bond infiltrates and, following some aerial entertainment, destroys a hangar."
42301,Foursquare,6,Crash Gate 1 on the North-side of RAF Northolt was used in The World Is Not Enough (1999) for the scenes where James Bond kills Davidov and takes his place as a nuclear weapons inspector.
42301,Foursquare,9,"Angelo, disguised as François Derval, enters RAF Northolt on his way to pilot an Avro Vulcan loaded with nuclear bombs in Thunderball (1965). The scenes of the Vulcans was shot at RAF Waddington."
42419,Foursquare,5,"Hotel car park charges, but you can park on the road right next to it - no idea how safe it is though"
42425,Foursquare,3,"Don't pay for parking in the main carpark as it belongs to M&S. Hotel gas parking directly in front, costs £5 for 24hrs."
42425,Foursquare,6,"Very very poor standard of rooms. Booked two rooms but moved 3 times because of basic cleaning standards way below par, scum in bath and around taps, windows rotten with pools of water. Gum on walls!"
42441,Foursquare,7,Don't come! most expensive worst hotel I' ve ever stayed
42441,Foursquare,8,Don't come! The most expensine and worst hotel I ever stayes!
42441,Foursquare,8,Breakfast included but if u want a cappuccino u have to pay for it!! What a laugh!
42441,Foursquare,9,"Since you're at The Novotel, why not pop next door to The Table for a truly delicious breakfast, lunch or dinner? We're local, independent and seconds away."
42441,Foursquare,6,"Decent hotel, however can't understand why the lobby smells like an open sewer lately."
42441,Foursquare,5,"Really expensive for what it is. Stayed in nicer, cheaper Premier Inn's!! Only stayed due to a cheap deal. Handy location though to the city."
42441,Foursquare,9,"Room looks great, staff =friendly. Gym is only open untill 10pm though.. Overall very nice¡"
42490,Foursquare,6,"If you're hungry and looking for something small to eat, there's a red pathway at the barriers at the entrance, follow it round the back of the hotel and there is a small service garage there."
42490,Foursquare,1,New menu ?! What new menu it's the same old warm in a bag ! Oh well
42490,Foursquare,6,There are some funny staff here who've never heard of guide dogs!!
42513,Foursquare,5,"Slow service in restaurant today, forgot my desert and it was still frozen when it arrived! 3/10 :("
42513,Foursquare,8,The buffet breakfast is worth it. Coffee is good and there is a good variety of hot and cold food.
42513,Foursquare,1,the restaurant staff is friendly and nice. The food is good. worth it.
42513,Foursquare,7,"Food is average at best! If pizzas your fancy, use papa johns across the road!"
42513,Foursquare,7,"Had a really lovely meal in the Restaurant tonight, the service was brilliant and the staff lovely! Food was lovely too!"
42513,Foursquare,7,"Breakfast is pretty good, early morning croissants (7am) are lovely - seem to go very quickly"
42585,Foursquare,6,"The Concierge is fantastic, use their services for reservations."
42585,Foursquare,9,There's a chargebox here so u can charge ur phone in a secure locker while u have a coffee/do some shopping!
42585,Foursquare,2,do not take car on rent ....hire on low rates only
42585,Foursquare,4,Go through the lobby and there's a little coffee bar to the left. Keep going and there's an outdoor terrace with waiter service and afternoon tea.
42585,Foursquare,5,"Free use of the gym, steam, sauna. Sauna smelly & cold, steam room good but small, running machines, steppas, rowing and weights."
42585,Foursquare,3,Go onto laterooms.com for bargain rooms here but book at least one week in advance.
42585,Foursquare,4,Looking for WiFi? Forget about this hotel. Mostly cable only. They have very few wifi capable hub. And this hotel is too big.
42585,Foursquare,4,The scones in the afternoon teas at Crowne Plaza London St James are out of this world. Shopping at Harrod's or a visit of the Houses of Parliament are a 5min walk away: enjoy your stay!
42585,Foursquare,5,"Nice hotel, great loation, but wi-fi for 10£ for 24 hours access is ridiculous! You have to pay even to use the wi-fi in the lobby"
42585,Foursquare,9,"Afternoon Tea at the Hamptons Bar is truly Fantastic, highly recommend it."
42585,Foursquare,10,Fastest wi-fi ever seen... Download at 15 mbps
42585,Foursquare,5,"Lovely place with a very cosy beds, cool stuff, nice design and awesome restaurant Quilon just next door. Strongly reconended for stay in London."
42585,Foursquare,7,Now Internet is free!
42674,Foursquare,2,"Opening 16th August. Great Beds, power showers and great prices"
42674,Foursquare,6,"Rooms from 1 Penny onwards! Open for booking midnight, 29 June 2010, just pop over to their website on that day and book your room!"
42674,Foursquare,10,do somethin..
42674,Foursquare,7,miss london already. been there since 96 to 2000
42674,Foursquare,10,The Underground is Lambeth North and it is so near Westminster Bridge (500 meters) that you should go there immediately upon checking-in. Just walk toward Park Plaza Hotel to get to it
42674,Foursquare,7,"5 star bed indeed :) staffs are very friendly and location is perfect, just next to the Lambeth North tube station."
42674,Foursquare,3,"The room is so small, practically, once u step in, u can only have 3 steps, the most 5 steps to the bed"
42674,Foursquare,4,Room is very small but I guess you get what you paid for. Good place to crash and hang about in London. Staff are fab.
42674,Foursquare,7,Room is very small but I guess you get what you paid for. Good place to crash and hang about in London. Staff are fab.
42674,Foursquare,8,"Remember to bring your own towel, shampoo, and soap as they aren't provided for free. At the time of this posting, a towel package with soap and shampoo is 1.50 GBP."
42674,Foursquare,8,"great location, recommended!"
42674,Foursquare,9,Well located for all sightseeing issues. Small but sufficient and convenient.
42674,Foursquare,10,"Nice hotel, clean and new but small. Price good."
42674,Foursquare,8,"Great location at great prices, if you can bear with the ultra-small rooms and penny-pinching."
42674,Foursquare,1,"Tune Hotels is part of the Tune Group, the private investment group of Tan Sri Tony Fernandes, founder and Group CEO of low-cost airline AirAsia."
42674,Foursquare,10,Incredibly small but clean and bed is super comfy. Shower much bigger than it appears and water pressure/spray  wonderful. Highly reccomend.
42674,Foursquare,1,excellent hotel with excellent location!
42674,Foursquare,4,Check out this Hotel with Hypnos Quality Beds!
42674,Foursquare,6,The Costa Coffee downstairs opens at 6am on weekdays
42674,Foursquare,5,Great hotel in a perfect location to explore London❤❤❤
42674,Foursquare,5,"İf you are after great hospitality, competitive prices and good location.. Come, stay with us at Tune Hotel Westminster!"
42800,Foursquare,3,Perfect place for plane-fappers! Almost every minute you can see a plane flying above the hotel!
42802,Foursquare,7,"Great for meetings and 1-2-1's.  Free WiFi, good service, and they do a mean club sandwich.  Limited parking, but there's usually a space."
42821,Foursquare,3,This place smells funny... :(
42934,Foursquare,10,There's a chargebox here so u can charge ur phone in a secure locker while u have a coffee...pretty handy if you didn't pack you're charger!
42934,Foursquare,10,Thin walls here. Bring ear plugs.
42934,Foursquare,2,Great Croque Monsieur on the Room Service menu!
42934,Foursquare,10,The actual name of this hotel is Holiday Inn London-Oxford Circus hotel
42934,Foursquare,3,Room 177 is huge and has a desk plus a sitting table and chair.  Odd non matching decor and worn carpet.  Noisy as well.
42934,Foursquare,7,Excellent hotel. Stay here every few weeks. Very friendly staff in all departments and reservations team simply fantastic.
42934,Foursquare,4,A nice enough hotel. Nothing special but nice staff and the room was fine for a night.
42934,Foursquare,8,This is the worst holiday Inn I've ever stay. The price is very high for the smallest rooms I ever see. The internet is super expensive and the people at the front desk doesn't even now how to useit
42964,Foursquare,2,I really wouldn't bother.
43271,Foursquare,9,Has a great little restaurant called Rayon D'or !
43271,Foursquare,6,Business opportunity meetings are held here monthly. Come along http://www.NowMakeMoney.co.uk
43274,Foursquare,7,Wait outside for the Hoppa bus .... they don't stop if there is no-one outside the door !!
43274,Foursquare,2,"Service buses stop outside and are FREE to Heathrow Central terminals 1, 2 and 3. Don't pay £4 for the Hoppa Bus"
43274,Foursquare,5,"Great IHG property! Use local buses to LHR - easy to get to T1,3,&4. Bit of patience for T5. Save £8 the Hoppa charged."
43274,Foursquare,10,"Great cheap rates but these are for 'inside' smaller rooms. Worth paying extra for the Executive Rooms unless you have Priority Club status and get upgraded, as I just have."
43274,Foursquare,5,"Good hotel, friendly staff but NO FREE WiFi....15£ per day????Come on we leave at 2013 hotels MUST offer FREE Wifi....Fix this service"
43274,Foursquare,5,Great food with Excellent service  http://www.providentchauffeurs.com
43274,Foursquare,3,"If more than two people waiting for the hotel hoppa, your better off getting a chauffeur to take you to the any of the terminals it works out cheaper. Http://www.providentchauffeurs.com"
43274,Foursquare,5,The food is great along with the customer service
43274,Foursquare,8,Great Restaurant with Great service
43285,Foursquare,1,The sports bar
43285,Foursquare,3,"Top tip: Use the hotel shuttle bus to get from Teddington station to the hotel. Call to book, it's free."
43294,Foursquare,5,Clean and comfortable but very noisy at night outside.
43294,Foursquare,8,"Lovely hotel, didn't find it noisy will be back"
43294,Foursquare,1,Hardly any hairdryers..beds awfully bumpy..nice location
43334,Foursquare,8,"Wednesdays are student nights: £2 cans of beer/cider & class of wine, £1 Sambuca & Tequilas! Come :)"
43357,Foursquare,8,Very nice hotel and location
43384,Foursquare,10,My new homestay for the next 4 weeks ...
43394,Foursquare,5,Not luxurious but very well kept and friendly.
43394,Foursquare,6,"A heart worming hotel, very friendly staff always ready to help you in every way."
43436,Foursquare,7,"This is a well-connected Hostel with Quick transport links to central, great facilities, friendly staff   giving you hassle free living in London for whatever you looking to get out of London...."
43436,Foursquare,7,"Great comfortable, clean & self sufficient private rooms. Will definitely stay again when passing through London."
43632,Foursquare,8,Next bus is always 'due' but no where to be seen!
43632,Foursquare,8,Great place to see planes landing very close by!
43632,Foursquare,6,Pay in advance; it's cheaper.
43632,Foursquare,9,Try to park near a bus stop to save time walking with luggage!
43632,Foursquare,4,Take a pic of your Zone and Row so you can find your car when you get back!
43632,Foursquare,8,"Always note or take a picture of the row and bus stop where you put your car, I had some trouble to find mine couple of times because I forgot the numbers after week traveling :)"
43632,Foursquare,7,The due bus never comes the promised frequency is a lie there is no regularity or 10 minute service
43724,Foursquare,6,It may not be the best hotel but for £45 a night you can't go wrong
43809,Foursquare,9,"Get 4 in one room, double bed sofa.. Pull out sofa.. NFL Baby.."
43809,Foursquare,1,Not the best welcome to LDN - moaned coz there's 4 in a family room! :S
43809,Foursquare,4,Room was way too hot at night and couldn't have the windows open due to traffic on the road outside :(
43809,Foursquare,3,"You have two choices, noisy A40 side or noisy railway side. Both suck, but at least the trains don't run at night."
43809,Foursquare,5,Warm and cosy
43983,Foursquare,4,No tresspassing. Do not step on any rail
43983,Foursquare,5,Vandals be aware we are watching you ! ! !
43983,Foursquare,10,Difficult to realise how big this place is until you walk or drive around it. Lots of different train types in here.
43983,Foursquare,10,"FCC ""Just Visiting!"""
43983,Foursquare,3,Where's my buntlack and jumbo marker when I need it?
44263,Foursquare,1,"Great hotel. Nice room, food, etc."
44263,Foursquare,1,Enjoy a nice drink at the Bar
44263,Foursquare,1,Please contact RobertDinu FOH Manager for any queries. Have a pleasant stay. Robert
44263,Foursquare,8,Great place to have business meetings.
44263,Foursquare,4,Wouls not stat herr again.
44263,Foursquare,6,Fantastic hotel! Very polite employees and a very nice hotel.
44263,Foursquare,5,Always friendly staff !
44263,Foursquare,7,Surprising nice with excellent food.  Very surprising.  Roasted porkbelly was top shelf.
44263,Foursquare,9,WiFi here is fast (10.7 Mbps)
44300,Foursquare,7,"Don't have breakfast here, it's expensive and no good at all. Rather go to starbucks!"
44300,Foursquare,9,Dinner was ok for £6 but loads of restaurants and bars close by. For better food and breakfast eat at The Diner - it's next door and they do take away 02085414176
44300,Foursquare,7,Rate is OK. Service is crap. Free bed free towels are a scam. They'll just say sorry no more. What's the point of telling ppl it's available when in actual it is not. Change of room is not possible.
44978,Foursquare,8,Don't get the chips. Oven chips!
44978,Foursquare,1,Chips taste like cardboard have mash!
44978,Foursquare,1,"When the menu says the pizza's cooked in a wood fired oven, read microwave"
44978,Foursquare,5,Nice clean and smelly room...
44978,Foursquare,7,"A bit scummy, first hotel I've ever been to that doesn't supply you with shampoo. You can buy from vending machine in lobby, chilled shampoo mmmmm."
44978,Foursquare,9,Be careful the doors don't fully close automatically. I left my room with my laptop in it and could have been nicked...
44978,Foursquare,5,I had to change 3 rooms to find one not smelly with AirCond working.
44978,Foursquare,10,"Room booked for family bit no duvets or pillows for kids and also asked for more pillows and told ""we  are out of pillows"" now using towels so bring your own"
44978,Foursquare,10,It can't get out to get food then eat not too bad but steak pudding was dry and hard but curry nice
44978,Foursquare,10,"Avoid talking to the guy named ""Mehmood"" at the reception. He's ridiculously rude. His mom should teach him how to give a good service."
44978,Foursquare,7,Not a bad travelodge but the windows don't open however I think this is likely to try and reduce the noise from the trains. Don't be put off by the bad reports.
44978,Foursquare,10,Take ear plugs! Its the loudest hotel I've ever had to stay in. All I can hear is air ducts and mechanical equipment rumbling. Shite
44978,Foursquare,2,"beds terribly uncomfortable. Its a bargain compared to other London hotels if you book early. It has PretAmanger close, dont pay for breakfast. London Eye is @ 15 minutes walk. Wireless is 20GBP/week"
44978,Foursquare,8,It's a Travelodge...budget accommodation need I say more??  Cheap & pretty central!
44978,Foursquare,8,"Room clean & bed comfortable, basic but do you really expect a luxury hotel for £40 a night? Perfect location literally 2 minutes walk from Southwark tube station!"
44978,Foursquare,7,Oh and no hair dryers so wash your hair before you go to bed!
45032,Foursquare,2,Heading there today to for a hard-hat tour! Excitement!
45032,Foursquare,8,Had a peek behind the scenes - looks like its going to be fabulous. Can't wait for the opening!
45032,Foursquare,1,"A series of salons in genteel country house tones connects to a bar and a restaurant, Amaranto, designed in an opulent Italian style (cardinal scarlet mixed with dark wood and a lot of mirrors)."
45032,Foursquare,2,"Horse riding in the city centre is just a clip clop away in Hyde Park.  With walking trails around the Serpentine Lake, with or without a horse, its fun for the family all year round."
45032,Foursquare,1,"For the best view in town, see many of London's iconic city landmarks including Buckingham Palace, Big Ben, the London Eye and the Houses of Parliament all from the spectacular rooftop Spa."
45032,Foursquare,5,Visit at 3pm for high tea
45032,Foursquare,8,Visit at 3pm for high tea. Also- during the winter- they have great winter cocktails.
45032,Foursquare,2,"For the best view in town, see many of London's iconic city landmarks including Buckingham Palace, Big Ben, the London Eye and the Houses of Parliament all from the spectacular rooftop Spa."
45032,Foursquare,1,If you come from another Four Seasons they give you this lovely sugar map
45032,Foursquare,2,"From 7 till 10 am they service free coffee, tea, pastries and fruits at the SPA lounge on the 10th floor"
45032,Foursquare,5,"If u are the hotel guest, remember to go to their 10th floor guest lounge which is beside the spa. U can see The fabulous view of London!!"
45032,Foursquare,4,"Great service, tasted the wine before deciding which to have"
45032,Foursquare,9,"To perk up quickly, the 5-Minute Room Service Menu for quick breakfast fuel!"
45032,Foursquare,1,"For those who reserve ahead, the Four Seasons offers Rolls-Royce courtesy cars for restaurant and theater drop-offs within five miles of the Mayfair hotel."
45032,Foursquare,4,You've arrived! Time to relax and get a good night's sleep. Check out these sleep tips from LARK by clicking on the link to help you get extra relaxed
45032,Foursquare,7,Take a 4 hands massage in spa!!! It is worth it!!! Incredible view and incredible feeling!!!
45032,Foursquare,9,"Amazing views, very nice staff, and excellent cocktails : )"
45032,Foursquare,2,Very confortable rooms! Love it
45032,Foursquare,5,"The afternoon tea at Amaranto was perfect - try the three kinds (English, Italian, & Vegetarian) if you could!"
45051,Foursquare,6,Very little car parking on site park in library spaces but move car before 8 am
45051,Foursquare,6,Extremely comfortable beds and great showers :)
45051,Foursquare,1,No frills but clean and in a decent location
45221,Foursquare,3,A smile from reception must cost extra? Rooms clean though which is main positive
45221,Foursquare,3,Very difficult to get here unless you are driving. Walthemstow underground then W11 bus to the big toundabout and a walk through subways and a bridge to get there.
45241,Foursquare,9,In Catford? Keep going. This place is like the end of civilisation.
45516,Foursquare,1,"Facilities on the store, that's new to me:))"
45652,Foursquare,10,Worth staying here for the weekend instead of wasting money in small and uncomfortable hotel rooms. 100 £ per night are a deal for the apartment's quality and the area!
45652,Foursquare,3,"Great location, all facilities nearby ;)"
45652,Foursquare,9,Great place to stay! Perfect room size and very clean. Also great location.
45711,Foursquare,6,Make sure you bring your two Proofs of address... Not just your drivers licence. Really helpful guys
45780,Foursquare,2,"The bed is divine, like sleeping on a cloud... Shower is great and cosmetics are from Aveda. Oh, and espresso machine in the room! Love it and will stay again!"
45780,Foursquare,1,"The bed is divine, like sleeping on a cloud... Shower is great and cosmetics are from Aveda. Oh, and espresso machine in the room! Love it and will stay again!"
45780,Foursquare,7,"The Nearest Tube is Aldgate ,and DLR is Tower Hills"
45780,Foursquare,2,Enjoyed breakfast here
45780,Foursquare,7,Definitely take advantage of the Virgin Healthclub up the street (free for Indigo guests). It has a pool and everything else you need!
45780,Foursquare,2,"My favourite hotel in London, free minibar and wifi!"
45780,Foursquare,5,On iphone make sure you enable cookies in safari settings to avoid 'too many redirects' error on guest wifi
45780,Foursquare,3,"Tamara, Kristina, Anton, Tomas and staff @HotelIndigo London Tower Hill, you are just fabulous!"
45780,Foursquare,9,Hands down the best boutique hotel in London! Read my review at http://travel.bart.la Enjoy your stay!
45780,Foursquare,7,Nespresso machines in rooms. What more could you want!
45780,Foursquare,4,Really nice location and cool hotel and staff. Well worth staing there.. the restaurant and bar are a little bland so explore the very thriving neighbouroud !!!
45780,Foursquare,4,"Great shower, great bed, great breakfast, great team. Wifi is so-so. Handy location."
45784,Foursquare,5,Nice bar. And turn left and Tesco is at the end of the road.
45784,Foursquare,7,There's a chargebox here so u can charge ur phone in a secure locker while u have a coffee...pretty handy if you didn't pack you're charger!
45784,Foursquare,5,There's a chargebox here so u can charge ur phone in a secure locker while u have a coffee...pretty handy if you didn't pack you're charger!
45784,Foursquare,7,Great bar downstairs. Close to bus stops. Nice hotboys on the front desk and staying in hotel. Yes!
45784,Foursquare,10,Hot middle eastern boy working the front desk. Always friendly :)
45784,Foursquare,5,Book online for a bargain - got broadband & movie package plus room for £43
45784,Foursquare,5,"Hope you had a quiet night, we didn't! Overflow from the party in the foyer went on til the early hours. Not good for an airport hotel..."
45784,Foursquare,6,"Get to the airport (terminal 1,2,3) for free using the public bus 111, 105, 140"
45784,Foursquare,5,"Service was poor, really poor. I don't think a cheaper bed should mean cheaper, poor quality service. The day starts and ends with the customer."
45784,Foursquare,2,"Pretty basic, but well soundproofed and nice views of landing planes!"
45784,Foursquare,9,Fancy a tour of London in your own private taxi? We can offer a 1 hr tour from as little as £10 per person! www.vitotaxicabs.co.ukTwitter: @vitotaxicabsEmail: vitotaxicabs@gmail.com
45784,Foursquare,2,so poor! the worst hotel i have been for 20 years!!!
45784,Foursquare,5,The bed was so hard that it made the floor feel soft.
45784,Foursquare,2,It's actually really good for a cheap airport hotel. I always find the staff friendly and helpful!
45784,Foursquare,9,Ageing and 20 min from actual airport. Not really a good choice.
45784,Foursquare,3,Very basic hotel. But cheap and worth paying for if you have an insanely early flight from Heathrow the next morning.
45784,Foursquare,9,Close to heathrow airport and you can get transportation quickly.
45784,Foursquare,8,"They don't serve pizza to the hotel rooms at 05:25 am.. It's not 24/7 as indicated.. What a shame! Wi-Fi is not for free, they charge 10£/24h.. Poor service.."
45784,Foursquare,3,"Poor quality hotel, pay a bit more and go somewhere else"
45784,Foursquare,1,"Not a great airport hotel, should really be updated into the 21st century. Rooms are alright, and at least clean. Restaurant staff were very friendly, but airlines should not offer this hotel."
45784,Foursquare,6,"423 bus from T5 is free and runs every 20 mins. Hotel is in dire need of a facelift. Staff not very welcoming. Rooms noisy with landing/departing planes. Premier Inn is a few £ more, but much nicer."
45784,Foursquare,7,Use your phone as a wifi hotspot and forgo the £ charge....easy peasy.
45784,Foursquare,6,Restaurant service is terribly slow.
45784,Foursquare,10,"Rooms are really small, can't really even open the suitcase but we're only staying one night so not a problem"
46124,Foursquare,10,Brand new hotel. You're not seeing things. The corridoors really are that long. £6-8 taxi ride to main areas close to Thames. Everything you want for an overnight stay.
46124,Foursquare,1,"The beds are very comfortable, the duvets are warm even though they feel thin. Although we had to open the window because the heater was on full blast when we got here"
46124,Foursquare,8,Breakfast Tip: Don't eat in the Hotel...there's a great cafe serving good breakfasts about 25m away...just come out of hotel  front door and turn left.
46124,Foursquare,6,"Agree with Jon. Have breakfast at the cafe closeby instead (mama's cafe). Friendly staff, good food, generous portions, and sensible prices."
46124,Foursquare,8,Have a breakfast at Pret. Nice and cheap food.
46124,Foursquare,4,Chinese Canteen just Around the corner for cheap and cheerful food.
46124,Foursquare,5,Watch out for the early booking charge of £10!!
46124,Foursquare,5,Great location everything is a stones throw.
46124,Foursquare,4,Comfy beds. Rooms very hot however fans are provided. Cheap and cheerful - ask for an extra pillow because the one provided per person is very flat!
46124,Foursquare,9,"Rooms hotter than the Sun, even with a fan. Plus watch for the £10 charge to check in before 3pm, and you can't even leave your bags!"
46124,Foursquare,5,"Nice and clean hotel, friendly staff. I had a wonderful room on The 8th floor with a view of The London Eye. Very convenient position near the station, bus stop also very close"
46124,Foursquare,8,"Ask for an odd numbered room, on an odd numbered floor. Consistently quietest hotel rooms I've stayed in when in London. Am #odd"
46124,Foursquare,6,"Close to station and food ,nice rooms and reception."
46124,Foursquare,1,Bad Service. Breakfast  is very one-sided. Only little choice. wifi is only free in the lobby and very slow. Rooms to hot. Bad service in rooms. They don't clean up everyday and don't make beds fresh
46124,Foursquare,9,Had my bed made every day Which is good.  Not many TV channels though. Also why do we have to pay for Internet access?
46648,Foursquare,2,Great food!!! It makes up for the lousy service.
46648,Foursquare,7,Great atmosphere!
46828,Foursquare,4,Almost everything you buy here is a lot cheaper than other supermarkets. If your not bothered in having branded items then you'll enjoy the saving in your wallet.
46828,Foursquare,1,90 free parking!!! But beware overrun and there a £90fine in the post
46854,Foursquare,6,"when you get off the tube at algate east, take the Toynbee Hall exit, you'll come out under scaffolding, follow the footpath round to the left and you're there.  Take the wrong exit and you'll get los"
46854,Foursquare,1,"The fried breakfast isn't very nice, and usually stone cold. Stick to the cereals or eat elsewhere.My medium-rare steak was shockingly under-cooked too."
46854,Foursquare,7,"Come on Ibis, it's the 21st century! Where is the free wifi?!"
46854,Foursquare,1,"Crappy orange wifi. If i pay for it, i expect it can be used with multiple devices. Breakfast is not so good, especially the sausages tastes like shit."
46854,Foursquare,6,"Nice rooms, clean and comfy. The bed is super!"
46854,Foursquare,2,Hotel Ibis London City 唯たちが最初に間違えて行った方のホテル
46854,Foursquare,7,Don't eat at their resto. Eat elsewhere.
46854,Foursquare,2,"Nice, clean room, only steps from the underground station and you can't beat the price!"
46854,Foursquare,3,"If you want a nice comfy bed, basic room at a great price for London, def worth it!literally 5 steps from aldgate east tube exit, area is okish and rooms are very very clean!no wifi, no fridge!"
46854,Foursquare,5,They just got free wifi for 24 hours at a time. So nice!
46854,Foursquare,3,You have Free Wifi here! No problem. Just enter your name and your Mailadress and you're in.
46854,Foursquare,4,It's literally more than 5 steps. 35-45 maybe.
46854,Foursquare,5,"Free wifi everywhere now, very handy as phone signal isn't the best"
46854,Foursquare,1,"Nice breakfast! Also, if you used your 24h of internet, use another name! It is as simple as that..."
47135,Foursquare,3,What's better to do other than listening for music and have an eye on university girls
47135,Foursquare,1,"Limited cheap parking on Egerton Gardens, opposite Town Hall. Use pay by phone app so that you can easily extend parking if needed from the app."
47160,Foursquare,2,"One of the best rated cheap-hotels in central London. What makes it stand out is the cleaning and the nearby Kings Cross tube, that takes you everywhere in London!"
47160,Foursquare,5,Nice budget hotel (with breakfast) on an excellent location.
47160,Foursquare,1,Friendly budget hotel.Good location!
47160,Foursquare,1,"Location is excellent and it comes with breakfast. But no air-con in the room, you will feel quite warm in the summer and no lift in the hotel. If you are with big luagage,  pls request for low floor."
47160,Foursquare,1,"I think this is one of the best rated cheap-hotels in central London. Nice breakfast, good service, cute dog at the Reception :) Hotel near a tube station (kings cross) it's very comfortable!"
47325,Foursquare,10,If you like your room to be cold like me..... Forget about it..... And the room do get stuffy too.....
47325,Foursquare,4,"Right next to Greenwich station for convenience, but rooms are small, stuffy and not much better than a Premier Inn. Free WiFi, mini Gym (decent enough) and nice bar area/lobby."
47662,Foursquare,3,"Great serviced apartments in a superb location. If you're a light sleeper, ask for an apartment at the rear.  If you prefer a lot of light and a central London view, ask for an apartment at the front."
