id,source,rating,text
36174,Foursquare,2,The starbucks on the lower concourse near McDonalds and the Jubilee line takes Starbucks card and is cheaper than the one on the main concourse
36174,Foursquare,6,"Lost and found: if you don't remember the exact date when you lost it, forget trying to get it back. They won't even attempt to help."
36174,Foursquare,2,"Fastest way to central London, Waterloo East to Charing Cross and you get to look over the river to St Paul's"
36174,Foursquare,3,"If using suburban trains, you can use your oyster card up to zone 9, saves you money."
36174,Foursquare,6,Catch a train and buy stuff while waiting. Or just catch a train or just buy stuff. I bought a mothers day gift from the soap shop once.
36174,Foursquare,8,I have always love public transportation back in the USA but wow Europe is 10x better.
36174,Foursquare,2,Always carry change for the loo! :/
36174,Foursquare,9,"Great selection of platforms, I'm a big fan of number 15."
36174,Foursquare,2,"If you need to buy tickets from the machines on a Friday, do so in the morning. By evening the station is packed, and queues run 7-8 people deep at each ticket machine."
36174,Foursquare,5,if want to go to paris
36174,Foursquare,2,Beware idiots walking across platforms whilst reading books :/
36174,Foursquare,1,Fumble to find 30p to pee! Arghhh!
36174,Foursquare,7,"Peroni is 5.25 a pint in the champagne bar, you have been warned!"
36174,Foursquare,4,"The ATMs by WH Smith get busy. Try the ones down the escalators by the Waterloo Road exit, the ones by Lush (if you can stand the smell) or the ones in the bureau de change."
36174,Foursquare,5,They have two of most shops here! I hope you like M&S...
36174,Foursquare,4,Wasabi is a great little place to gtab some quick anf healthy take away food when you're on the go!
36174,Foursquare,8,The beer house ( pub by the jubilee line) has free toilets
36174,Foursquare,4,"You must know:Opened in 1848 as Waterloo Bridge Station, it grew in such a chaotic way (16 platforms, 10 platform numbers)that it was a running joke amongst Londoners, and had to be completely rebuilt"
36174,Foursquare,9,One advise: Most tickets to WATERLOO are classed as London Terminal - so you can travel to Charing Cross or London Bridge for no additional charge :)
36174,Foursquare,7,It's like a greenhouse in the summer. Try travelling naked to help you cool down
36174,Foursquare,8,The transformation of this station in the last 30 years is amazing!  And there's more ro come. It still retains many of the original features alongside the modern architecture.
36174,Foursquare,6,Lookout for giveaways and tasting sessions.
36174,Foursquare,6,It is always a very busy station.
36174,Foursquare,4,Gonna love the fast train home
36174,Foursquare,4,Go to Carluccio's if you want some good Italian food!
36174,Foursquare,3,Make sure you check the train timetables when you get to the station.
36174,Foursquare,4,Bar and grill burgers are well worth a try.
36174,Foursquare,9,Now I remember why I stopped commuting!
36174,Foursquare,9,For chedule go to : http://m.journeycheck.com/southwesttrains?action=getDepartureBoards&from=GLD&to=WAT&savedRoute=true&incidentsType=DEPARTURE_BOARD
36174,Foursquare,9,Tourists: never stand on the left side of an escalator. Londoners will eat you alive.
36174,Foursquare,1,Let the train take the strain.
36174,Foursquare,7,"Avoid at rush hour, purgatory."
36174,Foursquare,7,To many shops snd Pop up boutiques so the traveling public can trample on each other. Commercialism gone mad.
36186,Foursquare,6,Good connections to central London - specifically Canon St & Charing Cross
36186,Foursquare,7,"Station is listed building, oldest in London. Sadly also a bit of a dump. Is apparently being rebuilt sometime soon."
36186,Foursquare,7,"Deptford was the birthplace of the Royal Navy, with royal docks established here by Henry VIII in 1513. Francis Drake set off in the Golden Hinde to circumnavigate the globe from here in 1577."
36186,Foursquare,10,They are virtually rebuilding the station according to dude in orange overalls. It's needed.
36186,Foursquare,10,"As it's only one stop from London Bridge the trains are usually crammed in morning peak hour, don't expect to get a seat."
36186,Foursquare,9,5 minutes to London Bridge.
36186,Foursquare,4,Canceled train....grrrr! Now I remember why I avoid commuting with national rail.
36186,Foursquare,4,The shortest way to go to London bridge : and obviously to central London : but sometimes you need to wait a bit long for the train
36186,Foursquare,2,trains tend to actually leave about a minute before schedule! #beware
36191,Foursquare,10,"Sometimes, if you're very lucky, on a sunny day you'll see the mystical, wild accordian player, stamping his feet and squeezing his box."
36191,Foursquare,2,Don't forget to look up at the river that flows from the serpentine to the thames and is in a pipe above the station.
36191,Foursquare,2,"There's a river flowing across the lines, one of London's lost rivers."
36191,Foursquare,10,"If you're entering the station with pushchairs, beware, no 'step free' access!"
36191,Foursquare,6,You're just by TMW! Head up King's Road (past Peter Jones) and you're on the right track. Stop at Joe & the Juice for a coffee on the way if you're coming to see us :)
36191,Foursquare,2,"The river Westbourne is in a pipe above the station have a look for it as the river travels from Hempstead to Chelsea bridge via Kilburn, bayswater, Hyde Park and Knightsbridge"
36196,Foursquare,10,"if you've got the time, catch a bite before going through security. once inside the prices skyrocket and the choices (and quality of choices) plummet."
36196,Foursquare,9,"Previous comment about prices/choice inside security is not true, the prices are the same at the restaurants, and they serve the same stuff!"
36196,Foursquare,3,"Previous comment about prices/choice inside security is not true, the prices are the same at the restaurants, and they serve the same stuff!"
36196,Foursquare,2,"Although the Eat is better, and thats outside security..."
36196,Foursquare,7,"Leave plenty of time to get through security, it takes 20 to 30 mins these days"
36196,Foursquare,4,"Take the DLR,  parking is limited and astronomical."
36196,Foursquare,2,Eat a burger and get a free fast ticket to smoothly bypass security queue's. Feels like going to Disney world
36196,Foursquare,3,Grrrr! It took 40 mins to get through security this morning
36196,Foursquare,1,If travelling to work in Canary Wharf after arriving in LCY be prepared for very surly cabbies pissed off with the £10 fare after s long wait for a customer
36196,Foursquare,2,Quality wifi!
36196,Foursquare,8,"Never mind what all the airlines say, you're allowed a briefcase/laptop bag AND a carry on. Most flights are shared so impossible to enforce different rules! Combined weight is 12kg for Air France too"
36196,Foursquare,2,Fantastic airport!!  You can get to canary wharf within 20 minutes of landing
36196,Foursquare,1,The new free wifi is a great bonus!
36196,Foursquare,2,"Security is a joke now! You practically need to be naked to get through without a search! Also, absolutely no liquids over 150ml - including toothpastes! They even took my deodorant!!!"
36196,Foursquare,9,"Security was a joke this afternoon, allow at least 20mims to get through"
36196,Foursquare,6,Best airport in the world!
36196,Foursquare,9,"Catch an early flight: no queues, no flight announcements and rarely any delays."
36196,Foursquare,1,Still best airport I've been to. Simplify and Go.
36196,Foursquare,6,Go to the bar on the left side!  Laptop and mobile power is everywhere you sit
36196,Foursquare,2,Fly from London to Deauville direct! Thames to Normandy beaches in 2 hrs. Beats the Eurostar any day.
36196,Foursquare,2,"leave you tweezers and hair gel at home...these fat, incompetent gits working at the x-ray machines will confiscate in the name of the queen!"
36196,Foursquare,8,The LCY iPhone app is good. Allows you to check flight status etc which is handy if you're cutting it fine!
36196,Foursquare,8,"Location, really short check in times, and free wifi make this airport the best kept secret in London ;)"
36196,Foursquare,8,Long queu on security check...horrible.but free wifi is amazing service in boarding room..thanks to jaguar :)
36196,Foursquare,2,"LCY has free wifi, just switch an and your ready to go. Service remains a known network on return visits."
36196,Foursquare,8,If you want to avoid big delays at security check all your baggage. I went through this morning in the clothes I was wearing & carrying a newspaper. 3 minutes...job done!
36196,Foursquare,7,Just love the free & simple internet access
36196,Foursquare,7,Airport is still closed because of the snow ....
36196,Foursquare,6,"Looking for a more convenient and exclusive way to travel? Check out GlobeAir - Your Private Jet. Affordable, flexible, convenient travelling. Europe's first Air Taxi service. Business & Leisure."
36196,Foursquare,10,Hunt down the Cafe Nero for an awesome coffee and far cheaper food than the rest of the stores!
36196,Foursquare,8,"If you want to arrive by bicycle, there are parking stands near the car rental area."
36196,Foursquare,5,Bring the device for changing your iPhone simcard as it's impossible to find a paperclip anywhere!
36196,Foursquare,9,Bring plenty of cash. At £5 a pint it's not the cheapest beer in London
36196,Foursquare,1,for more information and money off vouchers visit locationary......
36196,Foursquare,9,The free shoe shine is GREAT !!!Wifi is indeed free :-)
36196,Foursquare,7,Anal security check. Useless but plan ahead for waste of time.
36196,Foursquare,5,"Come in through main security, turn right, head for the Trattoria. The eggs benedict is quick and fantastic."
36196,Foursquare,7,Free shoe shine. (past security and in lounge)
36196,Foursquare,7,"select flights with Embraer's ERJ 170 airplanes. BA has them. Smooth, silent and safe flights. With a plus: no middle seat."
36196,Foursquare,7,"Easily the most smoothly running airport in London. Get in, check in etc in no-time, security on the way out in 15 mins tops. I'll happily use LCY again!"
36196,Foursquare,1,In this airport using AR you can experience Enel's new Corporate Campaign  http://www.layar.com/layers/frammenti
36196,Foursquare,2,Free wifi and free shoeshine! Wow
36196,Foursquare,8,As long as you check-in online. Getting here 10 mins before the flight leaves is sufficient.
36196,Foursquare,1,If you need to find a British Embassy in Europe take a look at our website:
36196,Foursquare,2,they're refurbishing so allow some extra time for security
36196,Foursquare,3,This is the best way in and out of London.
36196,Foursquare,6,Great free wifi. I just clocked it at over 9Mbps up and down. Wish I had this speed at home!
36196,Foursquare,6,This is a little airport for conection flights
36196,Foursquare,10,Cafe/bar upstairs is outlet heaven
36196,Foursquare,10,Free wifi! Small cost airport! Short queues! Lovin it
36196,Foursquare,3,Have the lemon chicken in Bar Ten 28 it's it's fab .
36196,Foursquare,3,"Google Quay Vennards, the LCY chauffeur company. Cheaper than black cabs and all Mercs and BMWs. Book before you fly back."
36196,Foursquare,6,Slow security recently
36196,Foursquare,1,One of the best airports in eu. Time from check in to boarding within 20 minutes
36196,Foursquare,7,Free wifi. You don't even need to enter a real name or email address.
36196,Foursquare,4,"If ur traveling via cityjet in groups, they don't allow combine luggage weight. Each bag should not exceed 23 kg."
36196,Foursquare,6,New security area. Watch for the sniffer dogs. They are trained to smell out cash as well as drugs.
36196,Foursquare,7,Do NOT buy a coffee from presto. It's overpriced and revolting.
36196,Foursquare,9,Avoid the Presto panini.
36196,Foursquare,7,illy Coffee is now open Airside. Coffee - Wine - Beer - Cocktails - Food and so much more on offer!
36196,Foursquare,10,Free WiFi - nice touch!
36196,Foursquare,6,"Short security queues and free wifi. Heathrow, take note"
36196,Foursquare,4,Check out panopolis! Pastrami and turkey is brilliant!
36196,Foursquare,6,"Free wifi courtesy of Credit Suisse, lovin my bank !"
36196,Foursquare,7,"Love the free wifi, love the fresh fruit salads"
36196,Foursquare,4,Free shoe shine available in the departure lounge after security ;)
36196,Foursquare,10,"Transitioning in LCY is a nightmare. UK immigration then checking in again, through security again takes about 30 minutes. On a short transfer this could ruin your evening! Keep time in mind."
36196,Foursquare,8,"Small and cosy, but don't think you can find your last-minute shopping here. Apart from coffee shops the amenities are poor."
36196,Foursquare,2,Best airport on earth...
36196,Foursquare,9,Free WiFi after filling a short survey. Courtesy of Credit Suisse.
36196,Foursquare,2,Seems you can't take any sports equipment through security. Not even a tennis racquet & balls. Odd. Unique to this airport apparently.
36196,Foursquare,7,"Except when you are delayed by 2.5hrs, as I am now! But at least the WiFi is free flowing..."
36196,Foursquare,4,Lovely airport!!! Like all this stuff work only for you!
36196,Foursquare,4,Free wifi is great.. Cheap good coffee too!
36196,Foursquare,1,Good coffee and almond croissants at panopolis
36196,Foursquare,5,Security check attitude needs to be fixed!
36196,Foursquare,2,Revamped security area is a doddle! Lounge still needs work....
36196,Foursquare,6,"The better way to go the London City Airport is the DLR, and it's fast ! Bonus : the airport got free wifi network :)"
36196,Foursquare,5,Great having free wi-fi :o)
36196,Foursquare,9,If you have time before your flight go over and get your free shoe shine next to gate 2a. Shiny!
36196,Foursquare,3,Great airport - amazingly fast free wifi!
36196,Foursquare,10,"Amazing airport. 3 mins to get through security, relaxed, clean, great wifi no idiots, but £6 a pint..."
36196,Foursquare,5,"Don't park, too expensive, DLR, or hire a car, cheap rates with Europcar"
36196,Foursquare,1,"Good airport, fast, small, convenient. Should accept euros in bars. Would be at their benefit"
36196,Foursquare,2,Long security lines here :-(
36196,Foursquare,7,Free wifi but somewhat difficult to log on.  Keep trying and eventually you will get on
36196,Foursquare,2,Free Wifi in the whole airport ! Fantastic ! This is really a real business airport !
36196,Foursquare,10,The City Bar and Grill has Sierra Nevada in bottles.
36196,Foursquare,9,Is me or does the free wifi isn't working.
36196,Foursquare,6,"Welcome to London. While here, try MyCityWay – London, powered by BMW i. MyCityWay is an interactive, mobile app for exploring 40 urban locations around the world. bmw-i.com/MyCityWay"
36196,Foursquare,7,Flights being cancelled and delayed. Airport Hotel Guide has great deals on hotels near the airport: http://goo.gl/yKMf6
36196,Foursquare,10,Is it misty? Check your flight. This airport does not do misty departures.
36196,Foursquare,3,Free Fast Wifi.
36196,Foursquare,5,Free wifi by credit suisse...free wifi that actually works!!!
36196,Foursquare,9,wifi is great
36196,Foursquare,8,You don't have to register for free wifi for HTC incredible S users ;)
36196,Foursquare,6,Small and easy to reach airport. Fast and relaxed security controls. Just brilliant!
36196,Foursquare,1,"Go to London - and when departing from UK, consider different airport. LCY is great for arrival, but doesn't have lounge so it's not the best for departure if you want to use one."
36196,Foursquare,2,"Go to The City Bar & Grill, order the Welsh Lamb from the grill, hands down the best stuff I ever ate at an Airport."
36196,Foursquare,9,Wifi rarely works on iPhone - most disappointing!
36196,Foursquare,3,"For a healthy nutritional and delicious snack, try the blueberry parfait at Panopolis. Just loved it!"
36196,Foursquare,9,Grab a seat at the bar by the windows at the back of The City restaurant. Easily the quietest place in this bustling little airport. Bonus: you can feel the roar as every plane takes off!
36196,Foursquare,8,Buy food before you go through security there's not much choice airside!
36196,Foursquare,2,The morning security check doesn't open until 530am so don't even bother leaving more than an hour (max) if you have an early flight
36196,Foursquare,4,Try the free body massage at security. Very thorough.
36196,Foursquare,1,Best airport in London
36196,Foursquare,5,"Simply the best and most convenient airport in London. And I know them all, LHR, Gatwick, Standsted, Luton..."
36196,Foursquare,8,"Greatest airport ever, though as usual, security is still unfriendly."
36196,Foursquare,1,Free Wifi is great. I just miss a supermarket here.
36196,Foursquare,9,WiFi here is great quick security well designed airport
36196,Foursquare,4,5 minutes from taxi to beer at the bar.... Not bad!
36196,Foursquare,5,Don't pay airport prices for food. Go round the back and find Magris tea stall for full English
36196,Foursquare,10,Eat & drink BEFORE security.after they have you over a barrel and take full advantage! Nothing worth seeing small.  Tuna salad £6.50!
36196,Foursquare,7,"Free WiFi, guys :)"
36196,Foursquare,7,Don't come here too hungry. After security check only sandwiches and that dink of food. No real restaurants or fast food chains.
36196,Foursquare,2,London Airport
36196,Foursquare,3,I love this airport: free Internet and the non European queue at the is always empty
36196,Foursquare,1,"If you are a frequent flyer or higher with Swiss, you get a £4 voucher for food, drinks, newspaper! How cool is that :)"
36196,Foursquare,2,"Friction free check-in, seamless security, free WiFi, free shoe shine - Britain's best airport."
36196,Foursquare,9,Don't expect to go anywhere on Saturdays. It'll be closed.
36196,Foursquare,4,My fave London airport. No hassles and lovely lounges!
36196,Foursquare,4,Wifi down this morning and queues at security
36196,Foursquare,10,"If your flight is delayed, cancelled or overbooked, then you have a legal right to compensation up to € 600."
36196,Foursquare,7,Free wifi is great.
36196,Foursquare,10,Great wi fi free
36196,Foursquare,4,Free wifi. All airports should have it...
36196,Foursquare,3,Get latest flight status with World Flights for iPhone or iPad http://www.3dot5.net/blog/world-flights/
36196,Foursquare,7,free wifi is the only good thing of this airport!
36196,Foursquare,8,Actually no wifi today
36196,Foursquare,6,They've got plugs for charging your phone at the viewing window.
36196,Foursquare,7,"While travelling, here's something to listen to: http://open.spotify.com/user/preifors/playlist/7oi7CEnuhA21aeNt8DzS91"
36196,Foursquare,10,"Ah... City Airport. The connoisseur's choice for Cannes Lions week. There are four, yes FOUR, Travelex bureaux de change desks, so getting your Gutter Bar euros should be no problem"
36196,Foursquare,8,Say hello to London or bye bye
36196,Foursquare,10,Very relaxed airport. Have a nice stay in this lovely city! #like
36196,Foursquare,10,Great WiFi here! Am impressed .
36196,Foursquare,9,Small but sweet airport with free wifi which makes any delay a bit better!
36196,Foursquare,1,Best London airport by a country mile. Park in short term and be on your way in 30 minutes...
36196,Foursquare,1,Worst airport ever. I expect you to put your liquids into a tiny plastic bottle that hardly holds a bottle of cologne.  DO NOT FLY WITH THIS AIRPORT. !!!
36196,Foursquare,9,"Great airport to get into the city, excellent connections with Tube services and last but not least free Wifi..."
36196,Foursquare,10,"This is the third time London hosted the Olympic Games: 1908, 1948 and 2012."
36196,Foursquare,7,Free wifi!!!
36196,Foursquare,4,What? No lounge?? Fortunately it's a relatively comfortable airport...
36196,Foursquare,8,Always fast airport. Thanks for The good services.
36196,Foursquare,8,wifi so fast. .. i like it <3
36196,Foursquare,6,No airline lounges? You must be kidding!!!
36196,Foursquare,7,"Wine bar here offers some real gems including a beautiful Barolo and even a 93 Petrus! Prices are high of course starting at £12 for a glass of house wine. Try the flight of wine, 3 samples for £20"
36196,Foursquare,10,The power outlets by the 'City Bar & Grill' don't work
36196,Foursquare,7,The bar at the far side of the airport (away from the gates) charges a little less for some drinks (ie Peroni). The walk to the gates (and the other bar) takes less than 90 seconds
36196,Foursquare,2,"Quick, efficient security and check-in; free wifi, plenty of seats and decent coffee. Don't forget your copy of the Financial Times / Economist."
36196,Foursquare,6,Free WiFi. All you need is to register your self. Well done London City Airport.
36196,Foursquare,8,Free Wifi is useful and fast!!
36196,Foursquare,10,Really great airport. 10 minutes from plane through passport control and to the DLR. Best way to get in the City!
36196,Foursquare,8,"If u are coffee lover , try the illy cafe!!"
36196,Foursquare,4,Big ups for the complimentary wifi! Every airport should have this.
36196,Foursquare,5,"Olympics may be over, but London is still one of the greatest cities in Europe. Make the most of your London trip with Lufthansa BeLocal."
36196,Foursquare,2,"Small, very busy at peak times and no lounges. Had expected better"
36196,Foursquare,4,"Free WiFi, 5 minute check-in, central location = the dream airport come true!"
36196,Foursquare,3,Be aware that there is no business lounge :-(
36196,Foursquare,6,Easily my favourite London airport. I just wish it was a bit less male centric - don't make the mistake if thinking you can get any last minute girl travel stiff.
36196,Foursquare,9,"Free Wi-Fi, no tourists, quick way in and out, clean and tidy, best airport in London"
36196,Foursquare,2,Drink prices here are higher than you will fly £5.50 a pint... (Dec 2012)
36196,Foursquare,1,Want a no hassle experience at an airport? Than look no further than LCY.
36196,Foursquare,5,Unholy flight time? This place needs a McDonalds.
36196,Foursquare,3,"Don't go through departures till the last minute as downstairs coffee and eating options much better, pretty limited on the other side"
36196,Foursquare,10,Free wifi :-)
36196,Foursquare,3,"What is not to love? Free wifi, quick checkin, no long walka to gates, nice food & drinks, clean toilets and free wifi! Love everything about this airport!"
36196,Foursquare,10,Go early for free shoe shine
36196,Foursquare,10,Don't need confused by the doors
36196,Foursquare,4,"If you're flying with ba and have printed your boarding pass, don't use the machines to print your luggage label - they're confusing"
36196,Foursquare,4,Crappiest choice of restaurants ever. And all very pricy!
36196,Foursquare,6,Thats one speedy departure!!
36196,Foursquare,9,City Bar and Grill good place for breakfast ... Scrambled egg and salmon
36196,Foursquare,2,Nice clean surrou.dings and planes
36196,Foursquare,8,Nice Airoplanes
36196,Foursquare,3,Make sure to be on time as the security check will eat your time here. The check is intensive (good) but takes too long!
36196,Foursquare,8,No BA Fast-track. No BA lounge. Not very good
36196,Foursquare,4,Get the BA app
36196,Foursquare,5,Ever wonder why you have to put your electronic devices away on your flight? An infographic to explain...
36196,Foursquare,3,"Without a doubt, London's finest runway location. Bit short though."
36196,Foursquare,7,Tiny airport but great service!
36196,Foursquare,10,"20 min drive from home, no Easyjey / no Ryanair --> no queues / no noisy group of barbarians!!! & free WiFi that actually works ;) probably my fav Ldn airport for early am departure."
36196,Foursquare,9,Food is overpriced & the selection poor.
36196,Foursquare,8,Car park fees outrageous try to pick up quickly
36196,Foursquare,2,@LondonCityAir is The official Twitter account
36196,Foursquare,1,"There are no frequent traveller lounges, and no loudspeaker announcements selection of food is limited."
36196,Foursquare,7,Great for catching a plane.
36196,Foursquare,1,"Forget Ryanair airports, choose a civilised one like this."
36196,Foursquare,2,"If you arrive morning , off peak rate for London transports start at 9.30am. That could save you around £3."
36196,Foursquare,4,"If the battery of you Laptop or mobile phone is low, there are socket-outlets right after security"
36196,Foursquare,6,Area near esspressamente & rhubarb has extra toilets and is quieter
36196,Foursquare,9,Easy and fast - fastest way to work in the city and back home again
36196,Foursquare,3,The most friendly board officer I've ever met let me in my fifth London airport))
36196,Foursquare,3,forest and birds as background lounge sound ?? nice for 10 mim and really annoying after 30mim :-/
36196,Foursquare,1,"You do NOT have to supply information at the wifi page, just close the window..."
36196,Foursquare,1,Don't buy anything from the bar £5.10 a pint. Thieves!
36196,Foursquare,9,By far the most pleasant airport experience of all London airports. Easily less than 10 mins between entering airport building and reaching the gate!
36196,Foursquare,9,"Best airport for tourists. DLR access directly from the airport. In no time you are in the heart of London. If you stay in the Novotel Tower Hill, you can go by DLR almost to the front desk."
36196,Foursquare,2,Free wifi rocks!
36196,Foursquare,6,Head to the PRET caffe. It's the best service ever!!
36196,Foursquare,1,Free wi-fi 😉
36196,Foursquare,2,Handy choice of airport for O2 Arena- great transport links
36196,Foursquare,8,"A tiny airport means a tiny terminal, which means to a very crowdy and sweaty place."
36196,Foursquare,9,"Very nice and polite staff, fast  security check; good connection to Central London  by DLR"
36196,Foursquare,4,"Free wi-fi, very few ""leisure"" travellers and compact size make this a great gateway to a wide(ish) selection of destinations"
36196,Foursquare,5,Regular Trains every 11 mns to Bank....
36196,Foursquare,4,"Enjoy your landing on the river, almost in the middle of the city. PS free wi-fi ;)"
36196,Foursquare,2,My favourite London Airport. Late baggage drop and check it. Good DLR connection to the city centre & Free WiFi that actually works very well.
36196,Foursquare,8,Short stay car park is very expensive!!!
36196,Foursquare,9,"This airport saves ages of you are used to fly by Heathrow. My favourite. Free Wifi and polite security people, Schiphol you can take lessons from here!"
36196,Foursquare,7,Have a last cold beer before takeoff. It helps sleeping.
36196,Foursquare,6,Nice small airport. Food is ofcourse quite expensive
36196,Foursquare,10,"If you have a flight connection here, you'll have to go through security once again."
36196,Foursquare,9,So quick to get through!! Took me 20 min!
36196,Foursquare,9,Great commuter hub to Dublin. So easy and treated very well by Air France.
36196,Foursquare,5,No Boots (or equiv) post security for emergency pharmaceuticals.
36196,Foursquare,2,The illy coffee counter serves the best cakes and they have soy milk for those who are lactose intolerant. The staff there are very friendly and they mean it...
36196,Foursquare,8,"If you can't fly this is a good alternative to it. I tried it once. Its for the dinosaurs descendents, the birds."
36196,Foursquare,6,A wonderful airport to get directly into central London. Super small but super connected. It you work in tech and East London startup scene this is the place to fly into and depart
36196,Foursquare,4,Always try for a window seat. The view over docklands from here is fantastic.
36196,Foursquare,1,Great wifi and all free....
36196,Foursquare,3,Free wifi but really small airport
36196,Foursquare,7,The free Wi-Fi is annoying - with all the info I have to provide it is hardly free - waiting to get bombarded by all the marketing spam that is sure to come
36196,Foursquare,4,"Small, but very good airport. Many stores and even though, the people there, were not very polite, they were helpful. I'd prefer to travel to Heathrow, but I can't say that this one was not great."
36196,Foursquare,9,Free wi-fi is great.
36196,Foursquare,9,Free wifi! Somebody knew what they were doing here!
36196,Foursquare,7,Under NO circumstance should you go to gate before final boarding. You will end up in the pen!
36196,Foursquare,7,Best airport to fly an all Business Class flight from to New York JFK on British Airways
36196,Foursquare,9,Thank goodness there is a Pret for a coffee
36196,Foursquare,2,Free Wifi is great! Without registration.
36205,Foursquare,3,Visit Ginger and White for a delicious Flat White and Boiled Egg Soldiers
36205,Foursquare,5,"Head up hill, up the little road with Foxtons on the corner, and you get to a lovely little pub on the right called Holly Bush.  One of London's nicest"
36205,Foursquare,6,"The deepest underground station on the entire network, at 192 feet below surface. I don't recommended taking the 320-step emergency stairs!"
36210,Foursquare,9,For British Museum turn right out of station then it's the 5th left on Great Russell Street
36210,Foursquare,5,so many good restaurants and pubs around tube station
36210,Foursquare,4,Can't be bothered to cook? Bring a raw chicken down to the sweltering platforms and it'll be roasted to perfection by the time you get home.
36210,Foursquare,7,"Generally, the Northern Line is a bit rubbish"
36216,Foursquare,10,Guaranteed signal failure
36216,Foursquare,7,looool always have to wait even if there aren't any train's going the other direction
36216,Foursquare,6,Look out for the new Railway Heritage plaque
36216,Foursquare,10,You can enjoy musical trains. Which one is going to leave first? The staff have hours of fun watching passengers run back and forth across the platform.
36216,Foursquare,6,the staff here is the laziest of all..they dont bother to update you on which train to leave first!!which is really annoying when you are in a rush.and signal failure also common.
36216,Foursquare,4,"Getting North of this station is a nightmare, this is because the drivers don't want to finish their shift at Cockfosters. So be ready to change at a moments notice."
36216,Foursquare,9,Do you think the drivers get to choose where they finish? Idiot!! You're just jealous of how much they earn!
36216,Foursquare,7,Im coming to take all ;-)
36216,Foursquare,9,"Just don't move here or anywhere north of Finsbury Park. The Piccadilly Line will have you a gibbering wreck and you'll develop contempt for TfL's ""Good Service"""
36216,Foursquare,5,Brilliant location to see wannabe middle class morons at their finest (and I'm not talking Underground staff either).
36216,Foursquare,10,Avoid it if you can!
36216,Foursquare,2,We wait. It's what we do.
36216,Foursquare,10,Don't come to the station between 8.10-8.20am Monday to Friday so I can get a seat. Ta
36216,Foursquare,3,Getting through this station is hard going. Red signals (Drivers making tea) and musical trains guaranteed.
36229,Foursquare,3,stand by the blue Car Stop 3 sign for the front of the overground to Euston - and be poised for the exit at the other end.
36229,Foursquare,4,the tube delux app is very useful. tells you where your train is located on the line!
36229,Foursquare,3,"Check out the great new coffee cart outside the station, just what's needed!"
36229,Foursquare,10,if your looking for a train then your in the right place!
36229,Foursquare,1,Masons pub just over the road
36229,Foursquare,3,Stand here for the door of the overground trains to open right in front of you.
36229,Foursquare,6,Look up while waiting for the train! Pigeons alert!!!
36229,Foursquare,9,Not far from the William pub
36229,Foursquare,7,"N/B Overground Trains towards Watford Junction are at 08, 28, & 48 mins past the hour."
36229,Foursquare,7,"S/B Overground Trains towards Euston are at 55, 15 & 35 mins past the hour."
36229,Foursquare,5,Don't listen to Jack Horner!
36229,Foursquare,3,"Want a Bakerloo to central london but an Overground train arrives? Get on the Overground and change at the next stop, Queen's Park for the Bakerloo. Can shave about 5 mins off your journey."
36237,Foursquare,10,Do not stop here there is nothing to do
36237,Foursquare,7,This is where the MI5 building is based
36237,Foursquare,2,Good place to change lines to go to brixton
36237,Foursquare,3,Home of winning the ashes
36237,Foursquare,9,"There is an insane urinal outside this station, its basically al fresco, you stand there peeing as a bus drives past with everyone looking at you."
36237,Foursquare,1,When you leave the station towards the tube the right hand gate is often open saving you queuing to get out!
36237,Foursquare,4,This is where MI6 not MI5 is based
36237,Foursquare,7,Alight here for the British Interplanetary Society!
36237,Foursquare,9,No Victoria lone from here today. Tube strike
36237,Foursquare,7,"If using Oyster on National Rail, use Vauxhall instead of Waterloo or Victoria (change at Clapham Junction) as it's a Zone 2 station and save money!"
36237,Foursquare,4,Why is it always dirty and always smells clean it up !!!!
36237,Foursquare,2,Trains to Waterloo are more frequent from platform 7 then from platform 2.
36237,Foursquare,3,Change for the Victoria Line
36237,Foursquare,5,Train ervices to north form Waterloo.
36237,Foursquare,6,As you come up to the station have a good look at MI6 it is a big Faraday Cage
36237,Foursquare,10,It's grim
36237,Foursquare,8,"Vauxhall is named after the manor house built here by Falkes de Breaute, a troublesome French knight who served King John. His heraldic badge was a griffin which was adopted by Vauxhall cars."
36237,Foursquare,7,I can't believe I'm leaving a tip on Vauxhall station. Very sad!
36237,Foursquare,10,Trains to Clapham junction from platform 8 are quickest
36237,Foursquare,10,The train home is amazing
36237,Foursquare,9,Check out the fantastic view from the London end of platforms 7/8 - through a gap in the buildings you can see the Houses of Parliament.
36237,Foursquare,6,"There are more depressing stations but for the life of me, I can't think of any."
36237,Foursquare,1,It's a dump.
36237,Foursquare,3,Beware the locals after dark!
36237,Foursquare,5,This area can be dodgy. Be aware around you. Also the interchange between Fire & Area...a great place to pick up stray gays...lol
36237,Foursquare,2,"Waiting area is good to keep warm, just keep an eye on trains"
36237,Foursquare,4,Its quite a gay station in many ways
36237,Foursquare,7,"The History Channel tip forgets to mention that ""vauxhall"" comes from the Russian word for station!"
36237,Foursquare,2,Toilets close at 8.00. Beware
36237,Foursquare,4,OPEL Railway Station (OPL)
36237,Foursquare,5,Holden Railway Station (HDN)
36237,Foursquare,6,Many buses outside
36237,Foursquare,1,There is s cash point within the main hall.
36237,Foursquare,6,There are trains here
36237,Foursquare,5,In spite of its modest size according to #pointless Vauxhsll is one of the 30 busiest stations in the UK
