id,source,rating,text
130489,Foursquare,4,Macbeth recomendable.
130547,Foursquare,4,say hello to Luz De Gas little sister!
130557,Foursquare,6,Cool Bar. Music it's pretty good and the decoration too!
130557,Foursquare,8,"If you are looking for something new, that's definatelly your place to go!"
130557,Foursquare,1,"Cool scene, tough to find if you're an out-of-towner.  Decor based on 80s movie nostalgia = dont' leave w/ out trying drinks named after Back to the Future characters."
130557,Foursquare,10,The Miyagi is really good.
130557,Foursquare,3,Hay cotufas ricas y gratis!!
130557,Foursquare,9,"Try the Sarah Connor and the Delorean, nice cocktails for 6 euros!"
130557,Foursquare,10,"Nothing special, nice bar"
130557,Foursquare,9,nice cheap beer and cool athmosphere!
130557,Foursquare,2,"Pretentious clientele, but good drinks and nice decor. Worth a visit, but don't expect to stay long.."
130557,Foursquare,3,"Great place - 80s movies, tv & video game themed with the drinks to match - Delorean, Han Solo, Flashdance, Sarah Conner."
130557,Foursquare,6,"Come have €1 beers and enjoy the amazing 80s and 90s decor. Alf!! Tetris!! Voltron!! Also get a shot: Hulk, Elmo, Pantera Rosa. Do it!!"
130557,Foursquare,6,"Nice cozy bar in Gothic Quarter, also making movie nights. Would recommend to visit before weekend party hard night."
130557,Foursquare,6,"Bar with great atmosphere, nice crowd en fun decors"
130557,Foursquare,8,Some days they have Live music... Get a front table and a Hendricks
130557,Foursquare,4,"One of the best bars in Barcelona! beautiful décor, good prices, welcoming atmosphere and a great barman! Enjoy!"
130569,Foursquare,8,"Great cocktails, charming atmosphere and now good tapas, too!"
130569,Foursquare,1,Great cocktail bar! A bit pricy but a really good atmosphere! The barkeeper was really cool and prepared a 'special' cocktail for us. Definitely worth a visit!
130614,Foursquare,1,Go on a sunny day. The stained glass windows are impressive.
130614,Foursquare,7,The cathedral and more particularly the cloisters are magnificent. Undoubtedly to see
130614,Foursquare,1,Free of charge at noon!
130614,Foursquare,4,Just get inside and be in silence..
130614,Foursquare,7,6 euros to get in for tourists...
130614,Foursquare,3,Check the garden with drinkable water fountain and lots of ducks.
130614,Foursquare,1,It's definitely worth 6 euro.
130614,Foursquare,8,Rehabilitation works.
130614,Foursquare,9,Great view from the rooftop (elevator in the front left side)
130614,Foursquare,7,Free entrance at 8:00-12:45; 17:00-19:15 and payment at 13:00-17:00
130614,Foursquare,0,The architecture is by far one of the greatest achievements of the Catalan culture!
130614,Foursquare,5,"From Las Ramblas, cross the ""Barrio Gotico"" with its narrow streets full of shops and restaurants, up to ""Plaza de la Catedral"" one of the most famous churches in Barcelona."
130614,Foursquare,6,Visit at 8 pm weekends or a free choir concert
130614,Foursquare,4,Don't miss Barcelona's oldest Christmas Market! Stock up on traditional Catalan Christmas trinkets and be sure to try the delectable chocolate con churros! The market runs till December 23rd!
130614,Foursquare,7,"Celebrating its 226th anniversary, be sure to check out La Fira de Santa Llúcia and see the change over the years for yourself!"
130614,Foursquare,8,"Did you know? Barcelona Cathedral is NOT, as many think, the Sagrada Familia. The Barcelona Cathedral is actually found in the Barri Gòtic, but is still almost as spectacular as the Sagrada!"
130614,Foursquare,2,"Did not see any elevator. Try not to go during mass, as half the cathedral (the grander half) is closed off."
130614,Foursquare,10,Stop at Catedral de la Santa Creu i Santa Eulàlia for a glimpse of some breathtaking Barcelona architecture. Did you know there are always 13 Geese kept inside? See if you can find them!
130614,Foursquare,10,The Cathedral of Barcelona is free to visit between 8:00 - 12:45 and 17:15 - 19.30.
130614,Foursquare,7,"In my humble opinion, more impressive than La Segrada Familia."
130614,Foursquare,10,You can pay €2.50 to go to the rooftops of this building. This Cathedral is free to visit anytime except for between 13:00 - 17:00 when a €6 donation is requested (rooftop & choir visit included).
130614,Foursquare,5,It's free on the morning and on the afternoon you must pay 6€
130614,Foursquare,1,"we had to pay, was worth to see, dont miss to take the lift to the roof, nice sight of Barcelona"
130614,Foursquare,8,"On arrival - 8pm: Head for the great Gothic cathedral, and the tangle of medieval streets around it – you’ll get lost, everybody does, but that’s the charm of the Barri Gòtic."
130614,Foursquare,7,Magnificent!  Better experience here than at Notre Dame
130614,Foursquare,0,Very beautiful and magical place. Electric candles per 50 cents. Dont miss to take elevator to the roof.
130614,Foursquare,6,"If it is available on the day of your visit, take the elevator to the rooftop!"
130614,Foursquare,1,Girls in hotpants can buy a skirt for €1. ;)
130614,Foursquare,1,Make sure you have something to cover your shoulders and legs if you're wearing a tank top or shorts. Otherwise you won't be allowed inside.
130614,Foursquare,1,"Well worth the €6 entry (13:00-17:00; free other times, but there may be services going on). Do *not* miss the elevator to the roof terraces!"
130614,Foursquare,6,Dress code : conservative any
130614,Foursquare,9,on the side entrance you find a door to the hidden garden inside. So beautiful
130614,Foursquare,1,"Vampires, stay away. Crosses everywhere. XOXO"
130619,Foursquare,0,The Dry Martinis are great!
130619,Foursquare,3,Try best GIN TONICS in barcelona
130619,Foursquare,7,Best cocktails in barcelona
130619,Foursquare,4,Muy recomendable el Pink Russian!
130619,Foursquare,1,Whiskey cooler!
130619,Foursquare,1,Great Dry Martinis!
130625,Foursquare,1,"Children love it here, don't miss the turtles in the pond!"
130633,Foursquare,0,My home
130633,Foursquare,1,"The old central university, very nice building. Beautiful gardens inside!"
130633,Foursquare,9,Skateboarding place !
130633,Foursquare,9,Try not to fall over yourself while people watching- BARCELONA has a beautiful population!
130633,Foursquare,4,"Scene of some movies made in Barcelona, this Plaza it's very near of Casa Pastor Cigars, one of the best cigar caves from Barcelona since 1923. 4sq.com/MHLuq4"
130633,Foursquare,4,People watching in Barcelona in the summer
130633,Foursquare,9,"open-breath place, just friendly"
130633,Foursquare,3,"This is what Plaça de la Universitat would look like if the apocalypse came to Barcelona. But hopefully you won't see it any time soon. Well, unless you go see ""The Last Days"", a film due out in 2013!"
130633,Foursquare,8,Beware of pickpockets.
130633,Foursquare,3,The parade for the Three Kings passed by Plaça de la Universitat on Saturday night. This is one of our favourite shots of the parade!
130662,Foursquare,7,Wellcome home!
130662,Foursquare,4,If you drink water at font de Canaletes you'll fall in love with Barcelona and you will come back again sooner or later.
130662,Foursquare,7,"According to local legend, once you drink from the fountain, you will keep coming back to Barcelona."
130662,Foursquare,5,"油条 CHURROS is an exclusive experience, addressed to Chinese families in leisure for Barcelona, for giving them the chance to test the best churros in town in a relaxed atmosphere."
130662,Foursquare,7,Drink from the fountain and it is said you will surely come back to Barcelona.
130664,Foursquare,6,I think Colon actually points to Mallorca :P
130664,Foursquare,5,"The Christopher Columbus Statue Monument. Located in downtown Barcelona just up from MareMagnum Mall, and the harbor. Worth a photo stop!"
130664,Foursquare,4,"A Colombus statue,like in Lionheart Games,this is a place connect to biggest,the most famous Baảcelona's Avenue:Ramblas"
130664,Foursquare,7,Constructed in 1888 and  located at the site where Columbus returned to Spain after his first voyage to America
130664,Foursquare,1,Spend some time in the sun - grab some tapas and watch the world go by.
130664,Foursquare,6,Its not xxx or strip club. Its a statue of Columb
130664,Foursquare,10,Beautiful landmark. Looks great!
130664,Foursquare,4,Do NOT set your purse or bag down when you pose on the lions. Thieves are waiting and watching.
130664,Foursquare,4,"Despite the common belief, Colombus's finger is not pointing America, but the exit of Barcelona's harbour."
130664,Foursquare,1,"it's worth to see, almost it emphasizes the meaning..."
130664,Foursquare,9,"The monument was constructed for the Universal exhibition of 1888 and is located at the site where Columbus was received in Spain on March 15, 1493 after his first voyage to the Americas."
130664,Foursquare,9,"Instead of pointing to the west towards new world, the statue points east towards harbor mouth, where over many centuries ships have reached BCN, underscoring Colombus achievement in naval exploration"
130664,Foursquare,9,The Columbus monument was constructed for the Exposicion Universal de Barcelona (1888) in honor of to Columbus first voyage to America.
130664,Foursquare,2,Did you know? Earlier this year six people were stuck at the top of this 51 metre monument to Christopher Columbus and had to be rescued when the lift broke!
130664,Foursquare,1,Great photo spot of the end of your trip of Las Ramblas - after your tour - visit great restaurants near the harbour - just minutes away!
130664,Foursquare,5,This is what you'll see from the top of Barcelona's Columbus statue! Quite a view!
130664,Foursquare,10,Even Barcelona's Christopher Columbus statue is a fan of the football team! Here he is sporting the team's kit for next season.
130664,Foursquare,1,Worth seeing at the harbor
130664,Foursquare,4,Columbus was pointing the wrong direction to India. His intention was to point there but is instead pointing the opposite way. A huge lol moment! Yes he still points the wrong way.
130664,Foursquare,2,Columbus of Kuwait.
130664,Foursquare,6,"This is not Trafalgar Square!!!, London UK lol"
130664,Foursquare,6,Monument a Christofol Colom
130698,Foursquare,4,"One of the best gin tonics in the city, specially the Hendrick's one: with cucumber and a rose petal, of course!"
130698,Foursquare,6,Nice also on weekdays
130698,Foursquare,7,"Best gin tonics in the city, almost 100 different gins, a Paradise on Earth!"
130698,Foursquare,0,Best Gin bar in town u should try BLUE GIN and also chack out The Gin Corner
130698,Foursquare,8,Grandes gintonics
130698,Foursquare,6,great cocktails. Nice Gin shop next store too. cool crowd...very off-the-beaten-path NYC back in the day.
130698,Foursquare,3,"Get a big, icy, lemony gin tonic."
130698,Foursquare,8,The G&T temple in Barcelona!
130698,Foursquare,0,Mint Gin Tonic!  So refreshing!
130698,Foursquare,9,"Outstanding gin and tonics! G'n't places are all over the city now, but few beat XIX. It's been around forever; they know what they're doing. Best on weeknights (less crowded)."
130698,Foursquare,4,Try The Botanist gin with Fever Tree. It's fresh and sweet gin tonic
130698,Foursquare,2,Nice gin cocktails!
130698,Foursquare,3,Mmmmmm muy buenos gin tonic
130698,Foursquare,0,That's the best place if you want drink a quality cocktail.  Great suprise!
130698,Foursquare,5,Great gins
130698,Foursquare,8,Lovely g&ts. Brockman's is done with aplomb
130698,Foursquare,6,Muy buenos gin tonics!
130698,Foursquare,0,Get a recommendation if you can — the gin & tonic that was recommended to me was the best I've ever had.
130698,Foursquare,9,What an awesome place!
130698,Foursquare,10,"Probably the best bar in Barcelona regarding gin and tonics. This place has more than 80 references to gin and tonics for several different mixtures with cinnamon, ginger, mint, berries and cucumber."
130753,Foursquare,1,They are haunted. I was possesed during my stay! Very clean though
130753,Foursquare,0,"Clean, comfortable and reasonable price!"
130753,Foursquare,9,Barcelona's Best Hostels- Click the link to Vote and Win! Today's featured hostel is the Barcelona Urbany Hostel- which is a vibrant and trendy hostel in Barcelona that offers hotel-like facilities an
130753,Foursquare,5,"Great hostel, nice service, free wifi every floor, easy to be found !!"
130753,Foursquare,5,"Good Hostel, wifi pass is barcelonaurbany.com"
130753,Foursquare,0,"Loved it! Make sure you stick around for ""sexy bingo"" on Thursday nights."
130753,Foursquare,8,"Great hostel, had all the facilities needed. Rooms were very clean and felt very safe, we each had an independent key with personal locker."
130753,Foursquare,1,Save money on food by shopping at Carrefour then cooking it at the hostel's kitchen during lunch but of course tapas hunting is a must for dinner!!!
130753,Foursquare,1,The best hostel in the Europe!
130753,Foursquare,9,Best hostel we've been at so far and especially for the price!
130753,Foursquare,4,"I wouldn't recommend staying here. The rooms are small and stuffy, the staff are unfriendly, and it has no character."
130753,Foursquare,9,"First impression: good hostel, good rooms even wiith an ironer for girls but OMG the guy at the night time check inn was NOT NICE, unprofessional and plain rude!"
130857,Foursquare,9,The terrace bar servers turn guests away if all tables are full.  Really silly since there are plenty of spots to enjoy a drink without having to sit down...
130857,Foursquare,1,However breakfast is amazing :)
130857,Foursquare,1,Great service with a very chilled out mood up in the terrace.
130857,Foursquare,9,"For sure, BEST deal in Barcelona for couple! Really clean, very nice bedroom, warm employees... I recommend!"
130857,Foursquare,8,Rocafort is the nearest metro. There is a laundromat down on avenue mistral that does a bag in 1 day
130857,Foursquare,4,"Your ideal home away from home, this 4-star hotel brings you comfort with its excellent facilities. It caters to disabled people and pets are allowed here too."
130857,Foursquare,3,"Excellent hotel. Clean and tidy. Friendly staff, perfect breakfast, well located. Free Internet. First time in Barcelona but I got my hotel here for the rest of my life."
130857,Foursquare,7,"This is simply a great hotel to stay in if you want to visit Barcelona. Really friendly and helpful staff, nice interior decoration and good food/drinks! I would highly recommend a stay here!"
130918,Foursquare,1,Best mojitos in Barcelona! Check the guarapita drink. It's incredibly good.
130918,Foursquare,10,"Say that u know ""Cara de Maestra"" - ""Teacher Face"" and request your free shot!"
130918,Foursquare,10,Check the walls for funny objects!
130918,Foursquare,4,"The first time I got there there was a DJ, but that was many years ago. Still love the place and its mojitos!"
130918,Foursquare,3,"""Choose your own rum"" Mojitos. Bliss. Preferably, Venezual premium rum"
130918,Foursquare,6,"Great vibe, cosy small and the best Mojito!"
130918,Foursquare,8,Try mojitos with different caribbean rums with roots salsa!
130918,Foursquare,9,"Mojitos are amazing! Bartenders are very friendly & the atmosphere is great! Better to come before 11, can be too crowded after."
130918,Foursquare,2,Guarapitas gratis al tercer check in !!!
130918,Foursquare,8,"Really nice and warm place!Mojitos are great, the atmosphere too!From 9 to 11 everything you drink costs 1€ less!Really cheap...try it!"
130918,Foursquare,3,Great place for mojitos!! The best!!
130918,Foursquare,10,Nice atmospheric place and a free drink for first time check in. Recommended : )
131013,Foursquare,9,The essence of modernist Barcelona.
131013,Foursquare,7,Con wifi incorporado!
131042,Foursquare,3,check out their vege sausages in a bottle in the supermarket. under five euros and they are tasty answer better value. their beer section is huge. they have all Spanish beers plus Czech and German.
131042,Foursquare,0,"All hipercors around spain offer vege burgers, sausages & tofu. my favs are found in the healthy eating section. vege burgers & sausages that do not need to be kept cold. perfect 4 camping and bbqs"
131133,Foursquare,3,Ask for our Strawberry Mojitos!!!
131133,Foursquare,5,The Strawberry Mojito is just perfect for the Summer*
131133,Foursquare,3,"Awesime funky little bar with a quirky vintage boudoir like feel. Great cocktails, the mango mojitos are delicious!!"
131133,Foursquare,4,Nice is next to my flat...
131133,Foursquare,7,mojitos and good music here
131277,Foursquare,3,Try a glass of Portia red wine
131277,Foursquare,10,"Cool small Bar with flair! Close to Placa de la Virreina in the best barrio in Barcelona: Gracia!The wine wasn't that good, therefore you should drink a cold beer!"
131289,Foursquare,7,Nice park at Sant Gervasi-Barcelona
131289,Foursquare,9,Perfect spot to sitand relax
131289,Foursquare,4,Did the ho-ho (hop on/off) tour and took both red an blue lines to see the city . Fare was 27 euros and headsets & map u pick up on bus. This stop was the blue line which takes u past the pier .
131290,Foursquare,3,No lines if you arrive around 11 am. And there is a free wifi spot from Maremagnum
131290,Foursquare,4,"Go when there's no line - around 11am. Bit scary (that thing is wobbly at first) but the views are worth it! Get a return ticket, one way isn't enough. Also-it only gets you to Miramar, not the castle"
131290,Foursquare,7,If there's a queue downstairs don't bother! You might have another hour of queuing when you get up top!
131290,Foursquare,7,Amazing thing and nice views!
131290,Foursquare,10,Cash only!
131290,Foursquare,5,Horrific two hour wait!
131290,Foursquare,1,Well worth the waiting in line!
131290,Foursquare,9,A very expensive ride. Bring cash because they don't accept credit cards.
131354,Foursquare,1,A ver Toxic Radio
131404,Foursquare,6,A lot of german and belgian beer from 2.5 euro
131404,Foursquare,3,Take your time - great slow cooking
131433,Foursquare,4,Moscow mule molt bo
131433,Foursquare,10,great cocktails
131433,Foursquare,5,Awesome cocktails made smoothly by very concentrated barmen.
131435,Foursquare,0,nice bar in av Gaudí although it used to be much better
131435,Foursquare,2,No wifi in this bar!
131435,Foursquare,5,Very nice music.
131560,Foursquare,0,"Great home-like atmosphere, very attentive staff. If you're looking out for a silent place-good one.Internet in the rooms could possibly be a bit faster, plus poor mobile coverage at the ground floor."
131599,Foursquare,9,Great venue... I highly recommend!
131687,Foursquare,8,Cool for a cheap bet
131687,Foursquare,2,"Go for the NL100 tables, chances are to catch a good fish!"
131687,Foursquare,3,wi-fi network: casino barcelona wi-fi password: free - via 4sqwifi.com
131687,Foursquare,2,2 free glasses of cava if it's your birthday!
131687,Foursquare,4,"Great interior design and experts croupiers! Beautiful place, maybe one od the smarter modern casino I've seen."
131687,Foursquare,7,"There’s limited seating for poker tournaments, so call ahead to reserve your space."
131687,Foursquare,1,The worst casino I have ever seen...
131687,Foursquare,1,Cool concerts every week @BSpace! Check it out!
131687,Foursquare,8,"It's cold in there, you should take a jacket."
131687,Foursquare,4,Find a clothing store with balcony and amazing views.
131687,Foursquare,0,5 adult (40-60 years old) couldn't get in because casino stupid rule orders to carry passports for non-UE citizens!
131703,Foursquare,0,A great square and Fragments Restaurant never fails to impress...
131704,Foursquare,7,"The journey to the amusement park, located at the highest point of the Tibidabo mountain and the city, starts from the JFK Square. First take the Tramvia Blau (Blue Tram) and then the Funicular."
131717,Foursquare,0,"This is one of the district's most famous squares. When contemplated in detail, it is still possible to make out the old coat of farms that once identified the Gràcia village."
131796,Foursquare,9,A strange place to visit but defenetly worth the drive! Every country has his own ways to say the last goodbyes but the Spanish do this in a great respectfull way!
131796,Foursquare,10,"Huge and special graveyard built on a mountain. This made our whole trip in Barcelona. Absoloutely loved it, it's super beautiful with all the windows at the graves with personal items in each one."
131859,Foursquare,8,"Thr address is pamplona, 96"
131859,Foursquare,6,Great bravas! :-)
131859,Foursquare,3,The murphy's is very good
131859,Foursquare,0,"Pint of Fosters €3.30, decent food, good value"
131859,Foursquare,4,Nachos impressionants...... Ummmm..
131859,Foursquare,6,Perfect tapas and hamburgers!!!
131859,Foursquare,0,Excellent!!!!! I love Estrella ;) ... And the chicken wings too :)
131859,Foursquare,2,Decoració original. Bon lloc per fer afterwork.
131859,Foursquare,6,Good imported beers. IPAs too! :)
131859,Foursquare,6,Great Erasmus atmosphere on Wednesdays! You can get discounts and promotions with your ESN card
131950,Foursquare,1,"The square's name is also the title of a brilliant novel by writer Mercè Rodoreda, which has been adapted for the screen, stage and even television."
131950,Foursquare,1,"happy with your hotel/hostal? no? i have a room in gràcia. 25€ 1 person, 45€ 2p, 65€ 3p u can check it here www.airbnb.com/rooms/100836 lot of photos and good description. b welcome"
132011,Foursquare,0,"Good hotel, but breakfasts could be better."
132011,Foursquare,6,"Hotel is good,bur some disable antagea 4 4star cannot be found. No refregirator @ rooms, troubles with bathroom equipment  :) . WiFi is working normally."
132011,Foursquare,6,I'll give you 5stars Not 4 :)
132011,Foursquare,2,There's free internet and the beach is just a few minutes' walk away. You'll get great value for money here.
132011,Foursquare,10,"Just a short walk from the beach, this hotel offers stylish rooms and facilities including a restaurant, bar, and more."
132011,Foursquare,7,Famous for its great beach and its excellent menu. You'll certainly enjoy it.
132011,Foursquare,8,"Close enough to the city, the beach, shopping centers (Glòries). You'll probably want to book a superior room (free mini bar, amenities, sauna, fitness room, ...)"
132011,Foursquare,0,Nice hotel but too far away from the city.
132011,Foursquare,7,"Good rooms, close to beach, worth getting a travel card to get in the city. But if you fancy a walk go along the beach to the city."
132011,Foursquare,5,"get a free beachtowel @ the desk (€10 deposit), walk 10 min and enjoy the beach!"
132013,Foursquare,2,"great nightclub but dont go before midnight, great at 2am, fab at 3am"
132013,Foursquare,1,having a drink in front of the sea
132013,Foursquare,7,"Amazing Location, nice club."
132013,Foursquare,9,Had a sunny afternoon there / also a favorite place to stay in January...
132013,Foursquare,4,One of the best locations within the city. Located at the beach features this spot several dancefloors. Relax outside before you start dancing inside.
132013,Foursquare,1,"A luxurious lounge along the Barceloneta seafront.  Check out the special theme parties that take place here, and the up-for-it party atmosphere of the regular club nights."
132013,Foursquare,9,Best club in bcn
132013,Foursquare,2,Come early to avoid not getting a table outside. Fantastic place!
132013,Foursquare,8,"Obnoxious people all over, and worst of all the place never has any opium"
132013,Foursquare,2,Be prepared to pay 14€ for a drink.
132013,Foursquare,8,"Pretty good dance music, a bit pop-ish. Better deals on bottles and VIP than the neighbors. Quite a young crowd."
132013,Foursquare,9,head here if you are looking to keep the party going past 3am.
132013,Foursquare,3,A luxurious lounge along the Barceloneta seafront. Loved it!
132013,Foursquare,3,Take a VIP table. It will be an awesome night!
132013,Foursquare,5,€200-300 euro for VIP table. Ask for it at the door.
132013,Foursquare,5,Watch out for difference in prices. When you order a beer at the VIP bar it is €20. When you order at an other bar it is €9 for a beer.
132013,Foursquare,8,"The service is lousy, I was the last time just to see DavidGuetta but the staff gets to be scary, they scream and mistreat people. It's nice place but next door, in""Shôko"", you'll spend a Better Time"
132013,Foursquare,2,The best and most international club in the city!!the music and the place simply awesome!!
132013,Foursquare,0,dont wear sport shoes! you might be stopped at the entrance。
132013,Foursquare,7,They have the most delicious sushi on I Love Mondays!
132013,Foursquare,7,Big a big smile you always have better service :D
132013,Foursquare,8,My second best club in bcn. Nice music on the beach and lots of life in that area...
132013,Foursquare,3,The most international club in barcelona.     www.fuerza4.com
132013,Foursquare,7,Best night club in Barcelona
132013,Foursquare,0,If you're more than 20 it's not your place.
132013,Foursquare,8,"Wannabes and people showing off, expensive drinks and average music. Book a VIP table to multiply the effect X10"
132013,Foursquare,1,Fantastic sunday! Book a table! Not cheap at all but The Service is perfect.
132013,Foursquare,4,"Basically, it's shit."
132013,Foursquare,1,Never trust men who wears sunglasses indoors.
132013,Foursquare,8,One of the best night clubs in barcelona! closes at 5am !!
132013,Foursquare,2,"Really good club with cool music! The entrance is 20€,and it includes 1 drink."
132013,Foursquare,1,€8 small beers and offensive staff.
132013,Foursquare,6,Wednesday is the best :) also Tuesday
132013,Foursquare,4,The wireless password is Opiummar12
132013,Foursquare,8,You should come after 1.30 then the party starts
132013,Foursquare,0,Came here at 16.00 with two kids and the staff were great and accommodating.  Chilled out in the shade and looked out over the beach.  Perhaps it gets worst once the wannabes come out?
132013,Foursquare,1,Port Olímpic is known to host some of the hottest clubs in Barcelona...including Opium Mar! Check out the rest of the best clubs along this strip...http://bit.ly/ISoS7b
132013,Foursquare,7,"If you want an elegant nightlife, don't hesitate...just go for it..."
132013,Foursquare,5,"Because neighboring clubs like Shoko and Carpe Diem Lounge Club close at 3am, and Opium's open until 6am, there can be a rush to get to Opium just before 3am. Arrive before to avoid long lines."
132013,Foursquare,7,Nice music comparing with other shity clubs!
132013,Foursquare,1,Maybe the dancers are bored to move but its a very nice club
132013,Foursquare,4,"Perhaps the best Brazilian styled night club in Barcelona!.. oooo.. hard to resist when you have a nightclub next to beach, oozing alcohol and skimpy ladies! :D"
132013,Foursquare,1,Opium Mar is one of Barcelona’s most exclusive clubs with top class dining and awesome themed parties!
132013,Foursquare,6,cool place ... U gonna love it
132013,Foursquare,5,Vip table and moët chandon!
132013,Foursquare,6,Nice and very big club
132013,Foursquare,3,Un mot: Terasse :)
132013,Foursquare,3,There's a guy on the internet who will get you on the guest list if you're early enough and get in before 1am I believe. It's free and you get to skip the lines.
132013,Foursquare,6,One of the biggest clubs next to the beach with an amazing terrace. Posh and well dressed crowd. You can have free access every night with SHAZ GUEST LIST till 2 am. Go there if you love to dress up!
132013,Foursquare,0,Psha! Aceptable
132013,Foursquare,2,Absolutely perfect music and good time...
132013,Foursquare,7,"Awesome & over crowded, lots of bollocks and heavy duty wankers"
132013,Foursquare,10,A club with a beach terrace! It's a bit touristy but great if you want to mix with an international crowd.
132013,Foursquare,7,Very bad service at restaurant.
132013,Foursquare,6,OPIUM knows !!!
132013,Foursquare,7,Ferrari tours? Www.redroutes.es
132013,Foursquare,0,"Guided by locals, you will be taken to various bars around the city to  have a feel of the atmosphere and be in constant contact and interaction with locals! And end the night in Opium!! Party4real!!"
132013,Foursquare,3,An amazing night club!You must spend a night!
132013,Foursquare,3,Amazing night club !
132013,Foursquare,8,Best club ever!
132013,Foursquare,0,"It's ok for Monday) some another clubs are near, so u can choose. And if u will be tired of nightlife then the beach is waiting u)"
132013,Foursquare,9,Just the best club in BCN. Must do and re-do!
132013,Foursquare,10,"Best disco in Barcelona for sure! Always big events, best DJs..."
132013,Foursquare,5,Restaurant experience very disappointing. Lousy service and below average food. I guess it's just a nightclub. Nothing more
132013,Foursquare,7,"Try a hookah ""bubble gum - watermelon - mint"". Very tasty :P"
132013,Foursquare,5,Its the best club
132013,Foursquare,7,Dj R3hab tonight! #VIP
132013,Foursquare,9,Opium mar is the club everyone is talking about on the Olympic Port strip! Apartment Barcelona Tip: Be sure to check out the outdoor seating with a view of the Mediterranean.
132013,Foursquare,10,At night the volume goes to max and the place fills up with party people. During the day it doubles as a surprisingly good eatery with a lovely beachside terrace.Definitely a place for grand gestures.
132030,Foursquare,6,ENS HEM CRIAT AQUI
132283,Foursquare,2,Traditional baseball. Coaches speak sufficient English to communicate. Several international kids of all ages.
132283,Foursquare,0,Traditional baseball. Coaches speak sufficient English to communicate. Several international kids of all ages.
132363,Foursquare,4,"Try the nachos, just amazing!"
132363,Foursquare,9,"Nice bar ;) English, Irish heaven @ Barcelona ! If you miss to speak English, you can come to focyou! Foc means fire ;)"
132363,Foursquare,0,2 beers + Nachos deal! Daily promo time 'till 20h
132363,Foursquare,1,Buy their cool and not expensive focyou.com tshirts to fund charity projects in Africa through the Foc Foundation http://www.giveafoc.org - genious! PS: FOC means fire in Catalan! =)
132363,Foursquare,0,Best beach bar in barca!
132363,Foursquare,6,One of the best bars in Barcelona !
132363,Foursquare,2,try our new nacho burger.... its insane
132363,Foursquare,10,Code wifi : 1122334455
132363,Foursquare,0,Great service
132363,Foursquare,1,Try the sangria de cava with mango and the nacho burger. Love this place after a day at the beach.
132363,Foursquare,10,"Good burrito, but it would be a lot better if it had beans and some salsa 😎"
132363,Foursquare,8,There is a bartender called Robin! He would get tee bagged on the restroom for free :) leave tips
132363,Foursquare,8,Anton is the best bartender here. His cocktails will never disappoint you! Xx
132363,Foursquare,10,Ask for a belvedere dirty martini. Check with captain Turco to do it
132363,Foursquare,4,Try the Nacho burger. Simply the best
132363,Foursquare,4,"Nacho burger is fine, good beer and english speaking staff."
132363,Foursquare,1,Not as good as it used to be.  I think it has new owners
132529,Foursquare,0,Great music. Enjoy your evening here.
132531,Foursquare,6,Amazing history! Must see!
132531,Foursquare,3,"A must for die-hard football fans, and quite fun even if you are not all that crazy about the sport. Anyway: Visca Barça!"
132531,Foursquare,2,One of the city's most popular sports destinationz. Football fans will love the museum's collection of historical items relating to FC Barcelona. Also home to artworks by artists like Dali and Miro
132531,Foursquare,4,Take a tour
132531,Foursquare,10,A dream come true for any footy fan! Get a deeper understanding of FC Barcelona...all the way back to 1899! iVisca Barça!
132531,Foursquare,1,it's amazing history!!!
132531,Foursquare,1,Great museum with a hughes historical of things from the clubs history
132531,Foursquare,4,"FC Barcelona's impressive 120,000-seater stadium is the world's second largest soccer ground and a must-see attraction of the city."
132599,Foursquare,10,Enjoy the pavement mosaic by Joan Miró
132599,Foursquare,1,"Font de Canaletes (or Canaletas)Tradition has that the one who drinks from the Font de Canaletes will come back to Barcelona, as the inscription on the floor."
132599,Foursquare,10,"Beautiful shops, crowded street, always groovin!!!"
132599,Foursquare,5,Las Ramblas is one of Barcelona’s busiest street and tourist attraction throughout the whole year. The Street runs from the City Center (Plaza Catalunya) all the way to the sea ( Columbus Statue).
132599,Foursquare,9,"This is a beautiful walk in Barcelona center, a MUST DO... however, be aware of pickpockets"
132599,Foursquare,5,Lots of entertainment. Huge crowds of people. Lots of tourists. Be careful of pick pockets. Souvenir stands are located here as well.
132599,Foursquare,1,Hotel Continental. Free Wifi& buffet!
132599,Foursquare,2,great people watching
132599,Foursquare,5,"Take the chance and give little presents to your loved ones on the day of Sant Jordi, the Catalonian version of Valentine's day. Women receive a single rose and men a book."
132599,Foursquare,10,Be careful with the bags
132599,Foursquare,2,"everybody must visit this street, wait for me Las Ramblas, I will check in"
132599,Foursquare,7,One of the nicest walks in Barcelona.
132599,Foursquare,5,"Watch your pockets.  Pickpockets!!! So... If u need to look at a map, sit down somewhere and stay alert. They wait til u are distracted to make their move."
132599,Foursquare,1,TRAVEL FACT: Las Ramblas is the busiest and most lively street of Barcelona. Watch out for pickpockets.
132599,Foursquare,1,"It's same hostel ""Hostal windsor"""
132599,Foursquare,8,Be careful of people who urge you to join a betting.
132599,Foursquare,7,"Amazing location to live, eat, shop, dance & laugh in ;P"
132599,Foursquare,3,"Eat, walk, drink, walk, eat, walk...repeat. everyone must do this here at least once in their lives. Sangria a plenty!"
